id,diva_phrase_1,diva_phrase_2,diva_phrase_3,diva_phrase_4,diva_phrase_5,diva_phrase_6,diva_phrase_7,diva_phrase_8,diva_phrase_9,diva_phrase_10,diva_phrase_11,diva_phrase_12,diva_phrase_13,diva_phrase_14,diva_phrase_15,diva_phrase_16
luther-vandross_super-bowl_1997,77.6327234199244,94.40161510508489,338.57350674579925,93.57552374263145,75.10816583590135,117.01916669481814,76.4558168636329,69.77492066481962,130.77651712524977,269.99289844906116,194.35873834021947,239.0295990034543,205.23679641194028,392.7224715731816,180.74154446956808,186.43748111443387
madison-beer_stanley-cup-playoffs_2020,79.72724054081228,184.68079260555308,391.7484918143136,152.31821938265944,71.11932750419139,225.2375501004516,349.7147372712753,233.12269767493183,123.66462841672754,329.4938210237857,334.5677316623507,357.15683614431555,492.46899828150026,534.1197554831616,579.3725738787888,639.1390710849473
madison-watkins_world-series_2022,107.13448370836845,90.21529445793556,255.95177909163812,59.74984309482151,128.74415013485452,108.94156790896999,179.62244543718728,132.1783747245447,603.3461886322581,460.59493069042844,157.99422407434898,1473.1872474286606,232.17218601606083,113.67244643389799,424.09589653255955,1323.3530986735
marc-anthony_dnc_2012,76.98888371959279,252.84588136765132,398.9157858296045,207.62202373076542,156.22212557574912,268.01644653573396,389.8877959212938,168.98355783679727,96.80950700354437,131.3212224092699,380.48972248062694,123.06305263549446,266.9551672091618,202.20114439804573,195.6986190299687,1016.9672248428984
mariah-carey_super-bowl_2002,,89.6917474229191,314.27406701081,223.14991076979263,61.363589294701235,227.4021816783816,284.3017956160171,117.19376933250092,137.01136938659965,221.05703922825808,226.10091956748994,234.9780305181944,336.9211614431489,511.5325628210521,338.8153993452956,1766.907796878036
martina-mcbride_world-series_2004,53.81325669441117,72.42952136066646,391.3370277716235,99.31604152827748,81.184269408466,101.49007483668358,369.1067684276068,107.97584105394104,183.37271736216798,153.03969690610708,304.68648807341833,221.26765252097016,357.0339185749955,228.8559194775935,218.86397635302416,273.25763083227827
marvin-gaye_nba-allstar-game_1983,,159.96184983883697,309.6048857737479,257.04772127775726,423.81171808399625,343.20975511103444,678.1928810896856,210.98278499087778,397.5586799973108,,260.4420073664006,356.23693376865174,1116.4646584724533,560.8195004633646,124.41196339173588,797.3011316702708
mary-j-blige_nba-allstar-game_2012,112.73118184587194,91.87428278214124,132.2228625372231,57.479648840856214,83.39827098005894,77.69938002749616,155.08153178164866,92.85003242951717,190.70871232315523,275.56671899713507,477.39440162720706,472.82877189654073,728.8909795774825,691.4146423278044,206.9175471441845,1124.9373470591202
mary-j-blige_world-series_2009,137.78505932836023,150.85599790892292,131.9434067616167,66.38563954312302,71.68134613413467,143.35823714009118,138.43203999365048,103.57050297233359,564.9348968189184,210.52170071133503,,668.4154068760316,244.07281018292156,1304.3833931259394,811.6580981628026,183.22023911522265
mary-j-blige_world-series_2013,102.6218072345328,194.507910313738,135.19823139923938,133.672627232596,110.41627088950521,103.6088598373319,180.1995065794089,120.82730616308444,216.79988761731113,414.9658603596495,397.13747031209505,628.3254360944273,223.9538678813356,,139.3478049447877,715.666278807006
matthew-morrison_world-series_2012,55.62117106132616,58.279037720897314,155.00430878187314,179.1763493982878,39.98726148620197,79.94460935881682,101.47352685466473,136.2423590117681,126.72085805180853,114.66304521487486,91.51925279474517,256.3633613445409,194.4867766357095,168.34895139715925,109.23868563100787,299.9354242621186
melissa-etheridge_world-series_2002,68.87138208548546,151.0298677129115,284.3011424713123,185.18324103117232,74.96472783431946,107.76449983934177,155.11834380443247,100.28771766249594,568.1474983817549,122.3319824981131,128.60303787157181,78.6928208059336,194.22798952684118,221.04353454641284,324.8430166300692,333.69783851820023
mickey-guyton_super-bowl_2022,104.11216439487181,157.0286929051668,127.82250195521539,88.38411230850781,92.36428857402306,209.79180507490597,74.90706054122585,196.3342408398017,228.49337934029245,380.0916112798275,225.77525745471928,341.9038613593197,545.8916171346,553.2226461127987,851.6173797609741,1431.770026025878
mickey-guyton_world-series_2023,81.5425607418392,87.27033053326085,186.33069662931285,121.09376434571405,168.23815769339245,65.16412873281102,140.72387908004058,62.8565058874041,302.87779659027166,,103.52571684131057,352.2402735939488,376.58867878934296,365.452199546627,259.0512323919678,334.99612935763713
natalie-grant_ncaa-football-championship_2022,80.67269839619783,111.37795383147102,234.36667200495467,165.1184903483848,109.7341631353366,170.6209090211855,322.8112232262499,121.26212462586584,206.77978867189393,274.43979957506815,148.40525560897612,1663.7663406330892,657.5864154818372,255.62587677321818,809.0514548620818,320.566813668809
nayah-damasen_nba-finals_2018,88.90251331923814,95.59716669305836,198.25969583915455,167.0062465512599,106.40275852889073,147.01947556638117,263.60949950991545,82.83170779266764,251.9807448187204,242.5971630553533,349.3362863570349,1393.4322860701106,302.8339869878296,248.96419523132838,140.58054952347985,400.4574571623933
neyo_nba-allstar-game_2016,62.897973183299065,68.58505544463718,389.9571581994719,164.99560636000007,55.00485110423503,144.0170285300388,383.14572004294627,136.98505293426743,147.01895117298022,464.9485477358663,227.4742088679009,149.19056611992926,392.68416327077904,326.34584991846236,184.17023066312063,914.323532076925
neyo_nba-regular-season-game_2020,55.02885674185329,296.611299986072,347.10668761877946,88.00644161181177,43.19148671154709,213.14943718882503,297.84811879207945,204.39874781822616,183.44619401497673,198.13188961317002,179.26883234441522,153.29659320028333,68.7759160774224,219.68144138519895,139.4634804050444,91.71989550559317
nicole-scherzinger_world-series_2019,88.15898729165882,129.1731248432752,314.3080455888814,139.52322664464995,93.50990558660372,96.35231833077628,320.8644104209238,168.94520514876996,216.21975283934765,463.6501085503462,363.6690011250059,1025.8406394265592,410.5482920107711,625.8523302450733,2127.80642962063,751.4201147434218
patrick-stump_world-series_2016,53.420028679487416,139.402714594049,172.60617621727596,50.87051309259905,77.08158333388624,71.93392759377592,108.11315810207911,34.64361706554404,105.35317147284394,195.36984247859016,130.22725704624884,245.2739831451646,155.91039355596337,277.0474360808928,261.6937059497595,717.8490298880804
patti-labelle_world-series_2008,110.37091299572442,130.61825348005436,575.2846984788107,85.08883054419118,328.33282095022537,294.27515776673124,302.5486364353651,91.45733015614465,949.2757699694729,328.6631813365126,458.2659747571937,206.20645485316322,378.0544745372652,1289.24158951934,1533.0101622583095,2306.8608203455824
paul-simon_world-series_1986,55.15231141142608,70.50474901998518,197.91634256338247,242.19915356548987,71.26881773837316,88.32509118075592,139.230395791867,132.74402397343837,122.36659358930827,119.21263717269763,219.5824854468612,178.88827155990467,294.74048399808623,342.5976030240422,253.61745635261875,481.1665064366349
peabo-bryson_world-series_1992,83.01890583141616,192.99316944518924,606.9137095081936,176.3931576154353,137.9116991617723,289.45784990885494,544.3140336301673,164.97598023193842,636.4722801823754,457.6183664801106,582.4387749710758,469.734227614046,259.8928309251384,461.5039352798725,378.69741853266174,659.1561686937424
phillip-phillips_world-series_2012,74.50017363090394,68.21234785554365,167.80569174197979,51.234144470052996,69.05507647221862,84.34724435649633,143.290479990684,45.93274051434937,90.11928858325884,88.29832944131216,121.71009860788895,38.37075966722607,265.5228790037636,109.14802500147529,225.42417442960283,131.2501102987178
pia-toscano_memorial-day-concert_2022,64.56818609652211,82.98974393547152,138.90979352857948,157.6742364503569,82.8025174460417,68.71319185206022,118.94336661275769,128.4917508592142,89.09116387424747,102.0423685314408,228.33615223546593,1215.977594854645,618.4583629127715,238.99601159528368,663.3703326262636,1265.9311256275769
pink_super-bowl_2018,108.97318989173885,151.37168817746345,182.3312211857671,211.85467906685957,64.15110608107135,226.28233159374784,261.6282854029917,92.08497699301122,293.2599415856554,284.21187175200794,238.39524561020286,164.56847223693353,351.45422691131165,301.5576448252466,524.677634008093,416.7251673091523
rachel-platten_world-series_2016,65.05395239507331,70.63139765952941,192.79392542552105,77.54928919044497,94.88399646115813,67.1548321227783,246.87467983778285,82.99639310836952,551.4861795484761,136.43023552167062,,560.7938761205083,327.41486516567585,214.15080662446954,222.04518073588457,482.64643294653683
renee-fleming_super-bowl_2014,135.39498765897957,111.545358148976,174.495907791167,179.51229229236455,97.10136907745435,89.86692658636885,115.24721257840696,367.6198982271362,257.32171228934436,147.36684069414167,142.76323692865782,148.75218917013527,339.9519341591556,184.78377239169149,1392.5806895940927,3659.9673921187878
scotty-mccreery_world-series_2011,106.40444071195444,101.69772071153362,458.73233438623174,242.3257418794773,112.54259207257277,151.90630853245716,302.37189832997984,127.33130577028928,196.38013123219753,314.8516495191762,259.05799784349864,254.7250069453009,435.5259909264319,567.4674389880629,234.86264501989226,140.4349943347122
sheryl-crow_stanley-cup-playoffs_2018,174.3826529827329,101.61619111280795,267.80085984875944,103.26804193696006,71.63717175611977,56.57877988950804,74.86582670790808,29.340148703682125,78.31463084931704,67.65147767946821,55.206447804566,358.127441109994,169.15419664424462,575.9099936514729,599.3417347072826,350.7615801823199
standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stephanie-mills_wnba-allstar-game_2003,109.45733108368313,87.94442128658966,206.83032960774818,111.07558932256147,178.95858021153833,179.06190374876056,234.47912741563547,163.2612917609999,206.6466130713419,227.28158936623626,131.31565488041292,360.15290039122965,329.8859270847135,238.01385981906958,185.04650344865036,650.2006593238095
steven-tyler_indy-500_2001,61.90743503513223,94.81559170400566,192.91340966906847,81.02428218024052,79.42166885966749,79.4819273992445,87.44520069965212,63.75084697751608,402.67295713465944,439.179864526417,118.57088627033016,370.2293293465596,72.60824968292002,431.32338017997813,1234.7936939513522,338.52383348527087
taylor-swift_nfl-regular-season_2006,99.3138211275129,95.47326667748989,153.06435277063895,34.15648073887605,78.86184355472032,56.1241040705795,113.78146270960094,81.51963359691852,120.29142435440507,308.20898325317853,171.91701579964175,51.45292930350681,179.54158579177252,127.34809351446113,257.4401668535336,87.61080715291767
taylor-swift_world-series_2008,79.18120949845894,96.09827859971057,160.768310408438,129.47890866851571,74.42192189451855,133.71606959093808,181.5208131067876,101.14280360074699,195.27095402326154,340.47109788176,167.6939344236963,221.40345029153886,155.1433504503785,353.5044418604676,107.29402595556101,104.33813103171265
tpain_mlb-regular-season-game_2015,163.56404828250072,209.2336594476242,339.3081134166056,170.583185215277,242.23250737889518,322.07278530409684,448.33748448742625,438.9056916318406,628.144160828152,385.14827530047427,496.3555050381695,592.2912521088281,225.885062455992,766.5794020456061,626.6171857558575,981.6465603423062
trace-adkins_rnc_2020,101.27857840800885,116.68246535468616,353.23062839688095,122.53826439799909,93.81056425283437,126.27847083931952,457.1906731757757,148.34268465796268,228.40626575006885,73.46540475559128,132.7084493258004,380.5775492040246,248.53453121361474,120.46480022963681,223.77056274179478,335.1394497194869
trisha-yearwood_world-series_2014,44.46054219999549,50.29865255667631,120.13273683096077,115.71702600853439,39.3821977548633,77.32289245872335,83.72599927870868,79.78422586016505,119.85330214926286,124.63317906644139,76.42875003779596,115.72175052635752,281.73539025877307,117.27883127752189,173.55417527481077,266.04148708045886
usher_nba-finals_2015,66.05737420168724,109.01414271055337,150.2058620976937,100.79640723633209,480.46052405765454,300.0524184814128,103.72045454603955,125.58122233415989,200.16262384150113,256.69401060242143,220.9197420452413,376.5296640006586,404.4480956849239,417.6456340364692,201.40680567432912,707.9341255721171
whitney-houston_super-bowl_1991,180.4065694486502,105.9749106010733,341.09899808094707,204.41366429044783,267.2156999702484,231.55414337963168,,262.1664140768032,443.77577058994,312.5717803763184,192.05554520850052,134.36908399737578,500.0664612011021,465.8723078570414,432.9806331112362,669.4458551114013
whitney-houston_wnba-allstar-game_1999,79.47286863768166,149.19474419511377,406.9464220328811,129.92458045241784,97.96324869637841,155.58753788210942,390.90013173156433,209.3634685341725,174.8654440345996,218.01693358450586,228.8853991963458,310.6036705837983,503.8658447142529,360.6979839497653,629.0373184284358,933.1379364934453
zooey-deschanel_world-series_2011,75.68579380810127,70.70192787659194,216.58470196757924,126.00137612086637,68.9366578875068,61.06883817823329,197.74630803936816,169.3315694538748,332.50048306708544,114.61152595217625,177.66933664908228,221.5593495001559,318.93065804565884,223.64981523659387,203.67222822396604,141.5969263468215
