,aaliyah_nba-regular-season-game_1995,aaron-lewis_world-series_2014,al-green_nba-allstar-game_2000,alanis-morissette_stanley-cup-playoffs_2007,alicia-keys_super-bowl_2013,aloe-blacc_nba-finals_2016,amber-riley_dnc_2012,amber-riley_mlb-allstar-game_2010,anita-baker_nfl-regular-season_2023,anthony-hamilton_nba-allstar-game_2019,aretha-franklin_world-series_1993,ariana-grande_nfl-regular-season_2014,bebe-rexha_indy-500_2017,beyonce_inauguration_2013,beyonce_super-bowl_2004,billy-joel_stanley-cup-playoffs_1979,billy-joel_super-bowl_1989,billy-joel_super-bowl_2007,billy-joel_world-series_2000,brad-paisley_world-series_2017,brian-mcknight_mlb-allstar-game_2005,brooke-hogan_stanley-cup-playoffs_2004,carly-pearce_world-series_2021,carrie-underwood_mlb-allstar-game_2006,carrie-underwood_stanley-cup-playoffs_2017,carrie-underwood_super-bowl_2010,carrie-underwood_world-series_2007,cassadee-pope_stanley-cup-playoffs_2023,chaka-khan_nba-allstar-game_2020,cher_super-bowl_1999,cheryl-ladd_super-bowl_1980,chloe-bailey_world-series_2022,chris-daughtry_world-series_2011,chris-stapleton_super-bowl_2023,christina-aguilera_nba-allstar-game_2004,christina-aguilera_super-bowl_2011,cody-johnson_world-series_2019,colbie-caillat_world-series_2013,darius-rucker_world-series_1995,demi-lovato_super-bowl_2020,demi-lovato_world-series_2012,demi-lovato_world-series_2015,diana-ross_super-bowl_1982,dierks-bentley_stanley-cup-playoffs_2017,donna-summer_mlb-allstar-game_1999,eric-burton_world-series_2022,faith-hill_super-bowl_2000,fantasia_ncaa-football-championship_2023,fergie_nba-allstar-game_2018,gladys-knight_super-bowl_2019,gladys-knight_world-series_1991,gretchen-wilson_nba-allstar-game_2010,harry-connick-jr_super-bowl_1992,her_world-series_2023,hunter-hayes_world-series_2016,idina-menzel_mlb-allstar-game_2014,idina-menzel_super-bowl_2015,jackie-evancho_inauguration_2017,james-taylor_world-series_2018,jazmine-sullivan_world-series_2022,jennifer-hudson_super-bowl_2009,jessica-simpson_indy-500_2004,jessica-simpson_nba-allstar-game_2001,jewel_nba-allstar-game_2023,jewel_super-bowl_1998,jewel_world-series_2001,jimmy-buffett_mlb-regular-season-game_1984,joe-walsh_world-series_1995,john-legend_nba-allstar-game_2013,john-legend_nba-finals_2016,john-oates_world-series_2008,john-vincent_world-series_2016,jon-secada_world-series_1992,jordan-smith_nfl-regular-season_2023,jordin-sparks_mlb-allstar-game_2011,jordin-sparks_nba-finals_2017,jordin-sparks_super-bowl_2008,jordin-sparks_world-series_2023,josh-groban_nba-allstar-game_2011,joyce-didonato_world-series_2014,juanita-booker_inauguration_1981,keith-urban_stanley-cup-playoffs_2017,kelly-clarkson_indy-500_2018,kelly-clarkson_indy-500_2019,kelly-clarkson_world-series_2010,kelsey-grammer_mlb-regular-season-game_1996,kiana-lede_mlb-allstar-game_2023,kritsen-chenoweth_wnba-allstar-game_2019,lady-gaga_inauguration_2021,lady-gaga_super-bowl_2016,lauren-alaina_world-series_2021,lauren-daigle_ncaa-football-championship_2020,leann-rimes_world-series_1997,luke-bryan_stanley-cup-playoffs_2017,luke-bryan_super-bowl_2017,luther-vandross_super-bowl_1997,madison-beer_stanley-cup-playoffs_2020,madison-watkins_world-series_2022,marc-anthony_dnc_2012,mariah-carey_super-bowl_2002,martina-mcbride_world-series_2004,marvin-gaye_nba-allstar-game_1983,mary-j-blige_nba-allstar-game_2012,mary-j-blige_world-series_2009,mary-j-blige_world-series_2013,matthew-morrison_world-series_2012,melissa-etheridge_world-series_2002,mickey-guyton_super-bowl_2022,mickey-guyton_world-series_2023,natalie-grant_ncaa-football-championship_2022,nayah-damasen_nba-finals_2018,neyo_nba-allstar-game_2016,neyo_nba-regular-season-game_2020,nicole-scherzinger_world-series_2019,patrick-stump_world-series_2016,patti-labelle_world-series_2008,paul-simon_world-series_1986,peabo-bryson_world-series_1992,phillip-phillips_world-series_2012,pia-toscano_memorial-day-concert_2022,pink_super-bowl_2018,rachel-platten_world-series_2016,renee-fleming_super-bowl_2014,scotty-mccreery_world-series_2011,sheryl-crow_stanley-cup-playoffs_2018,standard,stephanie-mills_wnba-allstar-game_2003,steven-tyler_indy-500_2001,taylor-swift_nfl-regular-season_2006,taylor-swift_world-series_2008,tpain_mlb-regular-season-game_2015,trace-adkins_rnc_2020,trisha-yearwood_world-series_2014,usher_nba-finals_2015,whitney-houston_super-bowl_1991,whitney-houston_wnba-allstar-game_1999,zooey-deschanel_world-series_2011
colbie-caillat_world-series_2013,116.62487900512544,510.5274941133705,162.3895471466697,141.90228298825076,135.91398043913935,227.5011284740099,131.62019905159957,71.79211214290478,99.69905621269265,336.741326637795,800.0834466464979,154.3193087670806,108.77950906370366,123.3998749469044,76.82296683967009,73.6704577617852,82.79995432961097,79.28594669380217,120.14931448442167,178.9518937684775,73.44925758598355,97.89296719051632,137.87649115701822,114.19799255306464,103.31035870172018,64.20411535559559,169.0644237214038,374.6829533169698,253.29902191770987,87.5800745737697,188.66213483760214,168.4950259523907,93.12791934896936,126.21949754898282,81.07684801846041,183.36315433334534,103.08768835417725,,114.95678654462273,113.81882342647368,84.56404832550102,115.85111213274868,164.8744309147225,148.69054330991395,79.16781835174787,74.60618291193259,120.91760117060907,98.25544956256792,109.71557551805178,97.80781634914995,188.89676446296025,154.71812302545845,116.15386706605426,78.21785341884949,107.11695094089991,73.93020384023791,86.18509909851441,68.38914777949613,71.84807453322442,113.7237382729562,108.02326670263386,84.37964739662904,78.65451133067235,100.27219651123421,120.33370866702316,138.7387506872702,124.8694876665462,78.980085480682,202.1527771929559,157.0850995680765,130.9727696321141,251.74127940711548,107.19731538867984,268.7801952201444,103.48907974105181,59.94825801228843,126.2574498495293,118.64403249442972,140.53953823968635,142.45788135481757,145.21528930910756,131.1252362581111,84.76423847346263,146.74186258849065,134.12541917965373,180.0635919712126,178.30896627907373,159.28106694542865,133.81783546906684,148.97771199823995,177.01257552495733,225.1059954794696,128.03173328572294,93.66555369947793,146.34804378456195,88.64312056445607,114.5241066501404,115.31360636614694,160.6557278537368,121.0726338866457,58.29691024654183,431.04867162230175,88.01692774983785,144.28968336127107,88.29601551312116,128.71911147174714,115.41056668692599,157.72062042215077,128.404887762672,95.19882348265392,118.97478346504826,127.64535101273356,64.11797725296523,118.84463335553455,128.44154402772142,282.19956015921105,150.5388702553208,114.47025882736659,122.73408249087105,139.45616829611697,119.6653301597487,172.6358075352716,151.55548784604656,87.9092334935182,114.48640415512004,87.50205075741906,253.54979849752013,140.54174326991492,168.5647366695877,181.7568569229853,223.5917365652604,144.58635895194647,59.85509160126182,481.3632718214672,305.50048937599996,142.98901751132465,150.11288521784357
darius-rucker_world-series_1995,74.30477062493473,447.40035042631905,124.96354693114485,51.32363526789544,73.42336587206837,194.59338348697784,35.64450685934986,58.74735977619794,84.08872084202656,450.07280069631094,781.1865529614724,114.633244069192,65.49836501620348,108.36972898984466,45.37895726563288,50.28021894782984,138.08017402770417,134.72773903025492,41.846960013308205,74.29693139269952,88.76946306308427,76.25853528252176,47.21452835123495,21.105944692394505,72.97596866819525,100.37320589997832,74.49351190878075,227.39358097762602,241.96091097175386,155.71930830733697,230.25979755210443,109.78368547360783,87.40064023189696,64.43846829925161,50.92947518485675,129.06832123647152,143.91285347868683,114.95678654462273,,67.37897755920453,77.12051575268917,21.973220024696797,86.12966581644588,206.73459891734356,90.13155987819617,38.832251612947424,32.24099536791457,68.83334597779375,127.20605959898393,251.6987881819309,195.28184963305762,66.13204843331386,52.01416920964756,61.93174039445177,53.112681651143866,61.19303562995748,118.75904474333552,54.830701694668676,62.35843972632102,55.56270297228161,35.47345970401505,72.82377507499838,72.49942445338439,210.0040429838742,94.57642643607507,43.125801875353716,30.309954936702916,65.12952462331384,120.21398596639273,68.96782849598969,30.679632075816308,151.92651379902725,31.754920927615732,152.92222191227248,101.4149327929693,54.605768249753936,39.55411381048841,18.923641729462414,49.60484183011077,74.08547907600556,99.90266029991056,27.26370800460102,54.858673536087466,80.9065067160474,41.04143997136668,102.61783798309177,81.35041991214537,64.20613619837877,42.39443270281024,35.99509535360429,132.78355996201697,122.51657552188212,24.421330888395765,54.70574713782749,123.03509038264116,95.16869937062894,78.93945751934409,89.0459424153253,122.03166836782714,34.37412564689179,139.87061876334482,394.57471937868155,66.2630802536383,56.51891902257766,92.16640212591716,36.46590722210735,42.8752348420364,129.94365939524343,186.73826760339844,148.52150572569172,69.39742778879202,22.072308219930637,73.529649146715,32.33847342129503,71.64606393482838,295.04218372065543,52.528727017780795,84.51195433668825,24.790538044158883,95.4437988772815,27.209166661110295,121.91735701143296,62.32560248216377,59.227740238843126,24.161119960818215,58.42304398938524,232.33990234954734,48.104572884148176,68.88963889239987,87.07098762029999,225.10987487997588,40.93460890592709,55.72597076848959,429.61651218776075,313.3356945773005,89.9820727702211,56.17717228888526
demi-lovato_super-bowl_2020,104.75987668858379,362.14688604893615,154.7501232237916,76.45631850952614,126.20075280381836,61.145341124086734,77.13848806897664,90.00085320277469,109.587680935646,366.03289284718153,708.0260122622273,114.74052494432205,99.16280892031948,99.70923564278672,79.40732737727504,75.76077422767297,180.79265328454377,181.10490717535168,84.47478633380408,97.13153233102717,140.4287965952798,112.82619591892102,65.17983165008752,61.79932459472866,87.06097419379752,114.17593138404052,123.10876070345597,115.9742163780618,227.352135480121,167.2152655402759,270.63953310917884,91.65307331256157,33.85134593582342,107.78201555789778,91.47486731042422,155.0734055061743,176.3571066885061,113.81882342647368,67.37897755920453,,102.33857398455028,75.04790919238133,164.00982244510652,252.4564067876979,155.82263906466488,85.64851098619519,81.51706875628274,88.94430983817143,113.06013623669833,173.81397543662865,109.11870100124405,106.39244780936102,104.21973060612162,120.27855231609186,43.91758629902289,117.44298345329422,160.75841041997887,104.75191495799207,98.47735441914747,104.2576491937181,73.91403359030969,100.31864743685706,97.88529348435358,168.00405557221853,156.593140354167,91.16108702147625,64.95182511137781,94.12790468226642,96.61859401215725,102.21792285752116,82.65270081129285,52.49052506126757,88.7597843787197,134.69495580805818,150.48253380687885,90.49739523730666,84.36625999891588,68.97784591269604,91.32626393899216,112.07516826287456,113.19659708012672,68.99639015119737,88.27071453594073,111.04565959867482,95.6793791867262,166.95777314878032,65.9219431835831,89.49681267432517,87.58677222658967,84.11177360697619,147.54291650975642,38.6628132065626,74.56004417554483,88.60281144488346,88.17471732221358,120.88594669518054,87.22599738000798,80.42729138708586,70.47617707221353,68.02484482951212,162.71174588386438,268.14898982941713,111.43501547745198,95.72669689535752,77.33881158330702,72.81929404631956,103.65385490495134,107.64501980595898,104.71731944200168,164.17737639575444,87.56275978180342,65.64977830842386,113.9397810732846,93.38806763207259,34.44767097412148,272.8881040309307,100.20066205196737,91.11324998679352,60.69956289907408,81.00742724067022,67.80781976896104,166.7705970696282,100.82963192363606,98.98681861472518,69.94438177362873,98.59616052170867,208.18488449824005,75.65450714700448,89.5630391735423,142.75327152948202,168.79078557245387,90.67616563380183,106.41055275296648,210.5996329891159,269.69165698182775,126.56557649531305,104.46920871769757
demi-lovato_world-series_2012,95.46853471073518,498.29993666082004,76.33760089296558,75.5103087530927,139.1145609404464,224.12961903219934,79.3122554484118,43.156721878623664,67.52314411477856,470.7870524454382,723.8686865391521,123.90575762572942,89.2619256843743,105.71281440365097,47.209814653164855,50.19896214777751,61.114949828244875,51.21239282927107,80.60892984930395,99.15468330996762,80.70740566516582,63.18830681259867,73.45059303162506,60.918621843092296,85.59843301780151,66.67071043526511,127.34424064357198,310.38655727152764,223.67798243193158,176.0292109285723,180.09288384286862,134.64518097968545,121.91301045545526,80.86774393728221,62.50128544821973,147.5557723970752,50.19875937319162,84.56404832550102,77.12051575268917,102.33857398455028,,63.61397447405939,83.41883332101645,146.7925413670443,79.46117578253119,42.88380895685781,56.78423182150498,69.65074972815022,123.4912397180319,174.5307778602721,210.82288783218735,112.32120112823213,94.07131223382305,107.69471715633392,86.16503746028013,73.33897787681946,59.54555124767229,45.657894651220175,47.93891367631805,102.15639975125745,74.52840543619781,31.206089175968973,36.4914623003762,92.68381585108956,95.20551918228631,85.48167132676075,65.82763998091073,39.02809964869263,167.48823166450364,101.42922658927456,92.2294901936811,198.88749707496052,75.12782790907846,199.5150589327749,60.3120389373466,37.374655945124275,66.62189525864626,73.51493128593468,62.23520864236576,71.07387881601346,156.6839553528042,72.78463504231708,42.82837769030973,69.10286682373766,105.35118820144102,162.63459260306584,117.43991962610232,92.0100529200368,70.7227002287855,89.43909338330882,116.26265123234855,159.51674836091198,84.86395605847531,90.71534177454976,113.450810147549,51.47351327056439,81.13227582929706,118.76839786495111,149.6541336253121,69.8810145927377,68.59080975448794,400.934963831097,45.566925380270675,86.31624861104154,80.40598850251823,53.96020564699397,90.68511439984793,99.39051276917893,159.67892873447528,103.72145702930952,84.21877640770305,71.63547291269755,42.565447808945976,91.11228299145698,103.83206118978582,316.52017947235856,83.29960899480193,96.63181280776372,61.707606832279055,100.13882262971943,62.030943531175154,130.2544250809553,81.73329290345835,71.27085865271701,61.18390740546166,50.56213540468336,158.72924787855146,84.56644601823038,110.8143289993842,138.6124334437175,247.3599432150595,99.20072116765992,51.4411102217857,450.5976610860139,320.56675870855776,101.64871212591554,88.14703882004454
demi-lovato_world-series_2015,69.3695415239108,433.03132039162614,71.83520388042264,67.60145943210557,62.6248516246329,204.0574786063713,32.854804078862756,53.51145169734541,71.5620226275846,462.6421763433425,771.0475944751227,116.89059911478313,71.35575094954055,97.59580355744006,40.220082841134094,55.87221099496595,115.99502063508172,116.37931411149226,37.10729279666229,78.04158074595652,57.73333861475917,67.47187876789972,41.1101029647514,23.599345999843344,69.4306206553264,97.59848557217195,105.0564895730394,225.62325553953474,234.5548771686316,186.16984945834992,222.3870808621932,114.13801383245534,83.7819331902659,49.45967073161903,43.75881430987056,117.56576518014701,125.4337405046583,115.85111213274868,21.973220024696797,75.04790919238133,63.61397447405939,,46.62672889059484,180.81507924871096,87.66718112918107,30.88085437291047,27.152066234909327,62.2169631844764,114.57741311569337,238.9033132715904,196.9735360422281,79.33917560093195,46.23967327537742,63.799168739997455,56.42564519939743,68.50106702837779,98.42523243842719,60.928610246339716,72.39227154191289,46.597616905523886,30.95336714077774,41.60691431645534,68.23517294809477,140.75008957883847,117.86295408045181,61.376218949238954,37.77199244508813,62.5974321481385,120.60269518053894,59.534732415399525,34.08929216417459,161.82875335123052,25.67270765508234,187.39526199657567,98.1374000669692,53.38782886817928,38.1741263661972,27.183022308018405,30.111187265806603,60.378125541219596,90.26570064818242,34.40817572752208,40.9416005871405,63.36441184650483,51.93776404158459,113.51613698079714,78.4048863506572,75.7244502173802,31.807877079159745,29.222006968610653,91.82513554790201,126.04329144001478,20.897919920470454,60.495343259212596,100.24997396665941,87.08795466683823,57.05288520988981,86.26487628361585,126.22744926336856,33.663455638655,136.54117423321662,371.96607977517664,48.580810081535674,58.858568324584375,95.90179273027356,36.238951987726544,44.527684406444585,89.80634600703577,166.887169164193,150.4688432100047,72.58470556911293,28.798464948710752,72.24968302637932,34.60032117239723,83.06672378244929,285.8299257917756,47.053071102859185,79.3493067389357,29.490304256732852,83.17257825061324,29.09390596856109,133.41249045024927,52.93159932697362,46.16505571111835,24.85579931422133,70.02571764923042,134.20945236981595,47.031947501769125,88.42810713365421,114.99356821766034,219.9740977862475,41.21896641395492,68.67602940950911,418.36816384193526,277.66856362700116,75.41395689689855,64.84445501003808
diana-ross_super-bowl_1982,95.99650438975064,466.67528848418755,55.059925475205944,40.60760322412024,88.06850881000037,256.6693921944107,133.72470003151957,142.81893864750174,74.03241239250306,434.0315778858769,889.0697553488405,188.98510911855087,175.15751541509118,179.1536773884152,129.4859998955795,153.46003731340076,132.82413635604104,144.57361671244328,54.81851478554174,171.8368582908869,80.03060720625875,79.91984519719934,148.79103540079703,135.09507658462908,73.45328749550313,193.04596836027733,174.22595376351225,218.4660463921083,315.3328928542793,228.40283874584213,258.2954653441728,146.31182030200011,111.09198105176081,145.29236423167762,107.22764893823867,161.28508358462275,160.53518507684586,164.8744309147225,86.12966581644588,164.00982244510652,83.41883332101645,46.62672889059484,,212.05128662045402,201.53994941248905,56.598634380567255,34.03184219505412,130.70714423031487,190.60923785752428,245.9230440292653,162.6791635833542,99.41588195664752,93.0967771108726,168.1343067589158,157.17895807365022,118.01777094910356,192.86536324270276,41.51705615381511,64.55543654604735,98.40173262911563,117.70199376315215,59.14195620610641,77.20351244463983,155.0362574252544,130.30116607422465,126.230371880802,130.31930272602364,143.26741306153258,145.7578110551393,83.3303548835527,111.54562096116705,257.9710549709246,55.07475094742031,241.82374270994748,123.57031434847264,164.41790828693829,75.46390518371803,126.94428582469143,39.02429138977011,58.03433220446456,113.47236989930484,43.44649457877231,53.99211633481336,60.63650195752074,133.20953743150102,112.78522186646023,101.04249741271842,138.98144994021058,54.39770768250423,76.71873382190368,120.16191848086109,192.5835157897308,86.65243984097202,156.98524797243272,129.1080317152035,96.14725882332434,58.6706960435205,190.55435586336876,208.30749126355693,142.66812588331734,232.16126980893335,378.98609969339043,46.131279812028616,147.6484707421298,172.47316065407577,46.75127122494893,128.12358777265558,92.42228922035414,178.49340374036737,247.70867919990786,66.4747552607782,43.038377046001635,192.6641398431149,130.48035131759636,166.23029280811173,302.94953037736053,24.866106171813136,159.20570501620816,132.59083855063912,73.38642709601555,45.591174902808135,102.44119288228812,63.05718086386535,130.9055039632162,137.7003248035569,49.6723461532264,137.22220442860657,61.14855987397888,121.38843378759132,83.16295985053902,212.80705629631748,66.44396600931664,138.89250971015105,486.2808576510941,264.62978542169634,90.18534540419103,134.08847543021557
dierks-bentley_stanley-cup-playoffs_2017,202.9912319078108,611.5448177652871,226.940938201494,154.09857787893802,230.65040736395588,322.03045346207034,218.16451545872462,180.08038670576286,181.5068495764855,320.8856243405505,785.75650916192,250.14708895700795,189.0999592284019,208.81592392685204,177.20181635089028,166.26259313771706,161.1493282350775,145.3802338003821,185.94402889429523,217.926821525397,157.97921572871527,156.87986236492458,243.5229117809868,235.650405217069,231.05611556575997,213.4252299556435,155.12555168518193,434.36446837283796,403.2707146991055,160.874388017529,141.2778711051572,256.4759861008944,233.18017959692025,196.0277352569653,143.25402661796886,338.18025180307365,148.4181818654241,148.69054330991395,206.73459891734356,252.4564067876979,146.7925413670443,180.81507924871096,212.05128662045402,,157.96121034089123,167.0938780212503,211.4310172976016,193.0045603315435,268.3029419426406,250.4877236733981,332.05105111911723,177.74038451303645,251.85196083678196,213.91728373441256,249.5125814211459,129.89625976680068,185.9520610090965,154.36716201506414,122.80121563143344,218.98723137971655,211.0395725818782,133.86185274719773,152.61591033002796,222.83240916432584,111.32635839105723,226.79841859249476,200.44713859811253,166.08086256194656,283.65231000538535,232.53339047796808,221.97864470736525,345.1460864006144,190.77093354230016,228.87432664293155,111.3491928267216,154.94356061496282,175.89852840136393,199.55883408828842,188.30090331051997,280.02538723868935,283.44257946190885,174.47975102353624,152.42725629055622,209.75655415438254,238.6874232782099,167.36067274444977,249.13962017325176,233.89150145727413,181.5991455372172,244.1711107360279,241.56631924100893,320.05855425144375,221.97001016592168,247.44144821905454,261.5789112661208,181.0131518343624,196.10426758033114,238.926776049072,238.97612961609696,206.89451909515086,170.0832680224563,519.6589549187529,160.2766953251663,224.8393717036584,211.8557167113006,177.6777728290399,224.9345743328365,247.27900927220355,278.1590956128125,186.67513030164434,221.62901682981231,184.76982539983706,147.87845133935042,230.21772454090024,272.12995441222245,469.42271700025384,204.67758100818008,221.7338587392618,211.29998252027858,190.09648433877084,203.2221167381109,160.3613447195839,224.93046850899398,136.08355604628105,180.6752759932021,117.09613802674619,287.106757805505,214.7446045252671,258.65565286473384,140.08758163411017,409.1244504850329,206.3121676010639,172.267536790524,626.8251836019846,436.8504162647511,240.57272563207005,284.2084349570105
donna-summer_mlb-allstar-game_1999,144.74607920167674,517.2547361127546,172.04406197940156,139.4224167584304,148.380378172053,211.02954934828983,113.21657040447944,61.15974023547451,84.5877042208532,377.5366382389847,766.0285174366094,202.53963952646077,135.1866620638257,113.28565617882745,69.93606969033374,67.81084606178086,86.76210010103232,77.22469773339235,118.05076585458359,156.5752569778357,97.80120597389272,74.69213324650974,112.5427676235301,95.51892660745071,151.9155382023106,96.70422707269576,118.8862757579526,279.608534084576,287.2591943721074,126.18896919369399,125.8891681904017,195.31584461431208,167.259133018698,99.10709012835672,60.62587389872948,182.17008460009347,80.70537136382525,79.16781835174787,90.13155987819617,155.82263906466488,79.46117578253119,87.66718112918107,201.53994941248905,157.96121034089123,,50.978102026532945,116.63008633016749,66.63801488875765,126.53433726735227,195.23129395902552,287.4037379092022,138.5101288020833,114.43406879198491,60.570734695646586,133.82336214938633,46.40572138252885,76.26851710734414,74.14756897068298,58.313314515926905,100.23791917388549,97.18493427175574,84.96690216244457,56.6288482269592,179.05312482049277,91.38353562625453,156.14916581104478,129.67322279794467,49.64127609157511,182.31684657758944,141.1229766342448,111.40508496179267,245.45107141703423,106.99814887467438,206.8962898859185,63.72087707387114,40.46869497571912,78.87615001686389,96.2562858528965,129.51042668686628,140.52011196520334,161.67617580969335,114.58157517250943,82.21826757174867,141.85741896996262,101.6654954658062,180.38850412439518,140.60773197525364,171.87815462123996,104.29838948164598,119.00774427292922,176.93724086023158,208.18720883572328,98.35687185118404,135.4963811837672,187.1348587041044,96.32509532003672,149.75517708505063,161.5191108464653,147.3286201610156,123.56782987007531,48.16483964093947,412.7510936292637,84.76888355313916,154.73867671611157,110.8273220624476,124.90895076530347,100.54992000116947,169.6060900206818,206.03798220766046,131.14303139869583,162.0032801503048,122.86295131500601,46.11009790133734,97.12909092357292,179.27177920592806,326.3322952989618,171.0721342492362,86.17897147021918,113.30760180641455,167.9773763149685,100.02860253801873,186.38428113489954,131.24614975824582,72.52645832936656,95.69955116391637,88.22697151985723,253.13046983384913,140.2316326677297,164.32604028778098,134.1071754386667,310.24816059829595,132.13284807351715,69.78388285190347,480.35192101806854,354.33873251727715,146.43678834371605,165.7501098953219
eric-burton_world-series_2022,87.14725010762491,493.67931800568317,71.58547356413729,77.09490122296307,87.19219910941139,213.5370833029407,47.569934171812186,37.63363026763891,62.788179881221915,482.28608505677005,730.8034303647094,118.29067595827824,89.12847032178952,103.4201921102541,43.86130074369699,45.38418875152334,49.11671537446812,60.20383028631349,47.74111669667216,92.78760299257647,68.01994814385831,47.706417518823606,50.23860445872188,36.42332470805004,74.96319326750515,82.36432903467765,87.81455298047086,257.53273576797795,222.3019099475796,113.85905944157295,172.2526088143434,130.74581821994153,101.88963816341168,66.53852984818495,47.17385761009634,127.90662918087496,71.0286512719862,74.60618291193259,38.832251612947424,85.64851098619519,42.88380895685781,30.88085437291047,56.598634380567255,167.0938780212503,50.978102026532945,,33.153293569526,50.81561065302763,106.88824833608842,189.9661765061662,188.7635871080521,81.74013926688966,65.53699809016412,51.622238157296096,69.01402310374019,52.29382521827915,54.55650088051395,46.39876907487753,50.4996589070916,65.37029064977031,47.79936993079251,41.036565622497946,55.85701567570073,108.67976830323822,124.50532038599322,74.18706336604156,50.17442558395244,47.34084464429157,136.61827733679746,64.79535024659076,46.76391744572662,188.06503960857572,36.921070455862974,173.9065743871471,56.706664999329796,38.776329410094384,40.53626259215786,43.05169395012939,40.44352648118701,64.32463224712548,92.92063531585741,42.823520098719065,44.87687292735295,59.6729168999374,68.38527664165588,162.03114093530476,85.5050069575809,80.295381904666,36.904758805468624,38.22767793235109,99.44939807383628,142.2126432755026,34.93526628138643,68.32158218596933,110.37461302292047,72.83990555990043,62.02863550587653,90.47110343009989,138.2350324502421,48.12250328264353,44.51656228615113,407.02700674802463,49.95903224205437,67.81489813549636,96.10413018943774,48.40859856670499,58.16569189505532,98.55701643094392,169.22753655705492,102.24750039150837,72.50591557784372,38.824748638223895,37.1385907207544,46.47477882193822,91.99372471419254,296.62213956662686,49.92578708513186,75.44713648314914,37.8746189924228,82.84111955785507,39.174518662102216,142.29266663564675,59.732774064174095,56.26306122281627,31.22355369867389,85.8938647069985,133.2584601779936,69.22356171855819,107.16350769780678,117.64033586627012,223.16734539585218,48.271663487097065,43.29747165973134,454.35062943213927,259.4385943214598,93.98990581848356,72.08037179680434
faith-hill_super-bowl_2000,79.8242452298976,456.95300170389964,58.24654154900152,49.834230802514895,78.00127343963622,212.4642082161737,39.1522251194125,67.42083381963822,68.63800682051958,443.2552924068893,841.5072015233876,126.84927150132599,84.81146449594668,116.15934518666971,48.50192001461206,56.94662607035158,116.10211071203346,126.69297280699985,43.910940390055245,86.18421717624284,74.09899330048873,70.00843960086534,53.832743502770064,28.478581032589307,65.74682136962457,96.96753970525671,103.11072435632258,281.1806018948827,246.9956592291221,189.6748631743139,236.77806718436258,120.92844004445905,90.27236136163529,72.70611566112488,59.68453021136053,132.6423410596014,130.54530048297306,120.91760117060907,32.24099536791457,81.51706875628274,56.78423182150498,27.152066234909327,34.03184219505412,211.4310172976016,116.63008633016749,33.153293569526,,87.15951891399665,133.384766770643,241.63540348572852,185.48225484881937,84.49192076419835,59.25723822235923,86.27417919654337,61.132363691876925,74.99079171022714,104.03298449546419,45.53640225497523,65.31699231793304,70.58527064440541,43.63511827181816,43.072559228485886,65.85638999234757,145.31199437593898,100.88618627528662,46.54132340278696,32.78189943185432,57.90075656612937,130.6409362645834,71.82922105655545,42.96292094990009,163.61105435408012,37.038373817534946,199.24991844525692,97.52415747045652,61.94167039185247,41.06144347700827,32.93376883995443,32.49244004562807,47.79341821106913,99.17205463999595,30.43792192633889,48.54420774119208,54.66209915441849,69.32109222444295,109.48873892909931,89.68072883632139,65.55269711783114,40.087220246681824,50.711382764637854,90.84465850341911,136.22085798409486,33.951498686276096,65.95826314740374,106.06070899937667,78.13520458908916,55.89566954504757,98.85564933811209,136.72744831001768,43.548128745792255,145.48575012277948,378.6491152203029,46.25276230556044,58.81590882719454,86.5204615016793,36.50289029108011,42.133458876473796,83.72901786028551,164.75711408544413,156.0753658120335,61.98279511780057,31.991086068950104,78.96836503441469,39.033420124920674,76.08482162649854,295.88467389290463,34.94762879695813,89.3615370908751,35.424486348399604,74.8072758020435,35.675223607316276,125.97793040303172,49.03154103868863,64.30717070833099,33.28872694249443,54.62962724021164,134.69951728500774,53.78078448910122,77.58572282991493,101.11703535924049,213.2890505762573,53.08919217511218,57.230383204257016,441.44268263491193,272.27391047872254,77.48963847016722,63.304773758416395
